UMAP 1,UMAP 2,cell_type,gene_0,gene_1,gene_2,gene_3,gene_4,gene_5,gene_6,gene_7
6.32688,-12.826311,Naive CD20+ B IGKC-,IGLC3,HLA-DRA,IGHM,CD74,HLA-DPB1,CD37,IGHD,HLA-DRB1
6.0977473,19.61609,Reticulocyte,MALAT1,HBA2,HBB,HBD,HBA1,TPT1,HBM,TMSB10
-12.9391,-5.1142807,CD4+ T naive,MALAT1,JUN,HIST1H4C,BCL11B,IL7R,DUSP2,NEAT1,TPT1
-11.567726,-10.247444,CD8+ T naive,CD8,LINC02446,CD8A,FOSB,CD8B,KLRK1,HBA1,JUN
-11.32093,-10.414709,CD8+ T naive,CD8B,CD8,JUN,LINC02446,GPR183,MALAT1,SAT1,SOCS1
-13.469255,-3.971818,CD4+ T naive,MALAT1,BCL11B,HIST1H4C,TRAT1,HBD,JUN,NEAT1,YBX3
-2.8659716,-6.267948,CD8+ T CD57+ CD45RA+,CD8B,NKG7,CCL5,CD8A,GZMH,CD8,CCL4,CD3G
-4.0188437,-6.0038443,CD8+ T CD57+ CD45RA+,NKG7,GNLY,ITGB1,CCL5,ANXA1,IL7R,GZMH,ARL4C
-11.903704,-11.18854,CD8+ T naive,CD8B,CD8,JUN,LINC02446,NUCB2,FOS,AIF1,HBB
4.0906353,19.823208,Reticulocyte,HBD,MALAT1,HBA2,HBB,HBA1,TPT1,TMSB10,SLC25A37
-12.79677,-2.9561794,CD4+ T naive,MALAT1,BCL11B,TNFAIP3,SAT1,JUNB,TRBC2,TPT1,HBD
5.928282,17.94527,Reticulocyte,MALAT1,HBA2,HBB,HBD,HBA1,TPT1,TMSB10,AHSP
5.6301413,-16.498106,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,HLA-DRB1,HLA-DPB1,HBA1,CD79B
-11.0658045,-10.640354,CD8+ T naive,CD8,CD8A,LINC02446,KLRK1,CD8B,JUNB,MALAT1,TPT1
-11.758895,-3.1924443,CD4+ T activated,HIST1H4C,AL499604.1,CRIP1,MALAT1,FOS,PCED1B-AS1,ITGB1,ANXA1
0.59750897,-1.9802427,NK,CCL4,GNLY,GZMB,NKG7,FGFBP2,GZMH,CCL4L2,ID2
-2.4113917,15.703451,Normoblast,HBD,HBB,HBM,AHSP,SLC25A37,HBA1,TMSB10,CA1
4.310446,18.83041,Reticulocyte,MALAT1,HBD,HBA2,HBB,HBA1,TPT1,HBM,TMSB10
1.0116044,-2.1236362,NK,CCL4,NKG7,GZMB,GZMH,FGFBP2,GNLY,MALAT1,ARL4C
-7.4324656,-1.7425838,CD4+ T activated,IL7R,CRIP1,TNFAIP3,JUN,ANXA1,KLF6,TCF7,KLRB1
-1.96414,-5.425335,CD8+ T CD57+ CD45RA+,CCL5,NKG7,MALAT1,GNLY,JUN,FGFBP2,CD8,CD8A
-1.9199154,11.662865,Erythroblast,HBM,HBD,AHSP,HBB,HBA2,CA1,HBA1,TMSB10
1.0324063,-1.7183356,NK,CCL4,NKG7,GNLY,GZMH,GZMB,KLRB1,FGFBP2,CCL5
-12.84684,-4.1714525,CD4+ T activated,TRBC1,FOS,MALAT1,BCL11B,HBB,CD69,HBA2,SAT1
-10.830103,-11.430284,CD8+ T naive,CD8B,CD8,CD8A,NUCB2,AIF1,KLRK1,JUN,FOSB
6.292156,-12.730201,Naive CD20+ B IGKC-,IGLC3,IGHM,HLA-DRA,CD74,HLA-DRB1,MS4A1,CD37,CD79A
6.142202,18.93528,Reticulocyte,MALAT1,HBA2,HBB,HBA1,HBD,HBM,TPT1,TMSB10
-9.763308,-10.414129,CD8+ T naive,CD8B,CD8,CD8A,TRBC1,TPT1,KLRK1,AIF1,HBA1
13.461519,2.132887,CD14+ Mono,NEAT1,S100A9,CTSS,SAT1,PSAP,LYZ,NAMPT,VCAN
5.259041,20.43668,Reticulocyte,MALAT1,HBD,TPT1,HBB,HBA2,HBA1,AHSP,TMSB10
-12.615213,-2.3547387,CD4+ T naive,TNFAIP3,BCL11B,AL499604.1,CD3G,TRBC2,MALAT1,JUN,NEAT1
7.9195366,18.651363,Reticulocyte,MALAT1,HBA2,HBB,HBA1,TPT1,TMSB10,JUNB,HBD
2.3447108,18.56045,Reticulocyte,HBD,MALAT1,TPT1,HBM,HBB,HBA2,HBA1,TMSB10
-2.1555545,-6.1125507,CD8+ T CD57+ CD45RA+,CCL5,NKG7,GNLY,GZMH,IRF1,CD8,CCL4,LGALS1
4.245403,18.042496,Reticulocyte,MALAT1,HBB,HBD,HBA2,HBA1,HBM,TPT1,TMSB10
-3.8913157,-5.9073076,CD8+ T CD57+ CD45RA+,CCL5,NKG7,CD8B,CCL4,JUN,GZMH,CD8,FGFBP2
-2.2233686,-5.9008055,CD8+ T CD57+ CD45RA+,CCL5,NKG7,CRIP1,GNLY,GZMH,CD8A,CD8B,CD8
3.7138977,20.300037,Reticulocyte,HBD,MALAT1,TPT1,HBB,HBA2,HBA1,TMSB10,SLC25A37
-11.745239,-10.960464,CD8+ T naive,CD8,LINC02446,TNFAIP3,CD8A,AIF1,KLF6,ARL4C,GZMM
6.7824135,-16.391256,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,CD79A,HLA-DRB1,HLA-DPB1,CCL4
7.2065887,19.031765,Reticulocyte,MALAT1,HBA2,HBA1,HBB,TPT1,HBD,TMSB10,HBM
-11.557079,-10.245714,CD8+ T naive,CD8B,CD8,HBA1,CD8A,JUN,TPT1,TRBC2,MALAT1
7.3170495,-14.88195,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,HLA-DPB1,CD79A,ARL4C,HLA-DPA1
-11.302294,-3.0898304,CD4+ T activated,CD69,JUNB,MALAT1,TRBC2,CD3E,ITGB1,CRYBG1,TRAC
7.3054104,-15.757177,Naive CD20+ B IGKC+,IGKC,IGHM,HLA-DRA,CD74,CD79B,HLA-DPB1,CD79A,HLA-DRB1
-2.1114523,11.823311,Erythroblast,HBD,HBM,HBB,AHSP,HBA2,HBA1,TMSB10,CA1
-12.155923,-3.550794,CD4+ T activated,CRIP1,HIST1H4C,CD3G,ARL4C,GPR183,AL499604.1,BCL11B,LIME1
6.661238,19.263828,Reticulocyte,MALAT1,HBA2,HBB,HBA1,TPT1,HBD,TMSB10,AHSP
-12.108381,-10.720396,CD8+ T naive,CD8,CD8B,LINC02446,FOS,IL7R,JUNB,PCED1B-AS1,HBA1
-14.718464,-4.4190474,CD4+ T naive,JUNB,MALAT1,AL499604.1,HIST1H4C,SLC2A3,ID2,GIMAP7,HBA1
-0.072216414,0.20773548,NK,GNLY,CCL5,NKG7,FCER1G,GZMK,KLRB1,KLRD1,CD8
-12.005759,-10.340622,CD8+ T naive,CD8B,CD8,KLRK1,MALAT1,LINC02446,JUNB,IL7R,ID2
12.847077,4.437877,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,LST1,MNDA,AIF1,VCAN
6.121917,-13.332991,Naive CD20+ B IGKC-,HLA-DRA,IGHM,IGKC,HLA-DPB1,IGLC3,CD79A,CD74,CD79B
-2.645003,14.351636,Normoblast,HBD,HBM,AHSP,HBB,CA1,TMSB10,HBA1,HBA2
-12.541869,-10.315347,CD8+ T naive,CD8B,LINC02446,CD8,FOS,AIF1,JUN,CD8A,FOSB
-6.9410553,-2.5817993,CD4+ T activated,KLRB1,IL7R,TRAC,CCL5,HIST1H4C,CRIP1,GZMK,CD3G
-10.955111,-11.296058,CD8+ T naive,CD8B,CD8,FOS,PIK3IP1,HBA1,LINC02446,GPR183,TPT1
-12.784231,-4.486829,CD4+ T naive,BCL11B,ZFP36,TRBC2,MALAT1,GPR183,YBX3,HIST1H4C,HBA2
8.271337,-11.533528,Naive CD20+ B IGKC-,IGLC2,HLA-DRA,IGLC3,CD74,CD79B,IGHM,HLA-DPB1,IGHD
-10.756605,-10.666496,CD8+ T naive,CD8B,CD8,CD8A,KLRK1,GPR183,LINC02446,JUN,NUCB2
3.1883297,20.467663,Reticulocyte,MALAT1,TPT1,HBD,HBB,HBM,HBA2,HBA1,ARL4A
-10.439479,-10.724805,CD8+ T naive,CD8B,CD8,LINC02446,JUN,MALAT1,CD8A,HBA1,JUNB
6.818511,-17.044704,Naive CD20+ B IGKC+,IGKC,HLA-DRA,IGHM,CD74,CD79A,HLA-DPB1,IGHD,HLA-DRB1
-14.007269,-4.3802023,CD4+ T naive,TRBC1,MALAT1,HIST1H4C,BCL11B,AL499604.1,HBA1,JUNB,IL7R
0.5039062,-0.5090706,NK,IRF1,TYROBP,GNLY,NKG7,MALAT1,KLRB1,ID2,GZMB
3.625361,20.143871,Reticulocyte,MALAT1,HBD,TPT1,HBM,HBA2,HBB,HBA1,TMSB10
-4.2458944,11.549437,Erythroblast,HBM,HBD,HIST1H4C,HBB,AHSP,HBA2,HBA1,CA1
6.734264,-16.631794,Naive CD20+ B IGKC+,IGKC,CD74,IGHM,HLA-DRA,HLA-DPB1,CD79A,TCL1A,HLA-DRB1
-13.42709,-10.149405,CD8+ T naive,CD8B,CD8,JUN,LINC02446,CD69,NUCB2,KLRK1,TNFAIP3
7.067256,19.11826,Reticulocyte,MALAT1,HBB,HBA2,HBA1,TPT1,HBD,TMSB10,SLC25A37
-7.091425,-1.516063,CD4+ T activated,JUN,TNFAIP3,TRAC,CRIP1,KLRB1,S100A11,ZFP36,CD69
10.845127,-9.359675,Transitional B,IGLC3,CD79B,TCL1A,IGHM,SOX4,HLA-DRA,CD24,YBX3
-7.3754215,-2.7591794,CD4+ T activated,BCL11B,CCL5,MALAT1,IL7R,TUBA1B,ID2,TRBC2,ARL4C
-13.178481,-5.342738,CD4+ T naive,FOS,DUSP2,NEAT1,MALAT1,HIST1H1D,HBD,JUN,BCL11B
-10.927685,-8.9573145,CD8+ T naive,CD8B,CD8,JUN,PCED1B-AS1,TRBC2,KLRK1,ARL4C,NEAT1
2.4434187,19.74041,Reticulocyte,HBD,MALAT1,TPT1,HBB,HBM,HBA2,HBA1,TMSB10
14.852443,4.158275,CD14+ Mono,S100A9,CTSS,S100A8,LYZ,PSAP,FCN1,JUN,TYROBP
-11.373441,-3.50761,CD4+ T naive,SAT1,IL7R,HIST1H4C,JUN,TMSB10,HBD,KLRK1,AIF1
0.79287946,-0.7570988,NK,GNLY,CCL4,NKG7,JUNB,GZMK,CMC1,KLRB1,ID2
6.423607,20.38141,Reticulocyte,MALAT1,HBD,TPT1,HBA2,HBB,HBA1,TMSB10,SLC25A37
-13.300936,-3.2328637,CD4+ T naive,JUNB,TRBC2,FOS,GPR183,MALAT1,TNFAIP3,IL7R,BCL11B
6.8071327,19.501421,Reticulocyte,MALAT1,HBA2,HBA1,HBB,HBD,TPT1,TMSB10,SLC25A37
-14.249774,-3.0062292,CD4+ T naive,TNFAIP3,SAT1,BCL11B,MALAT1,CD69,JUNB,HIST1H4C,AL499604.1
5.719386,18.893936,Reticulocyte,MALAT1,HBD,HBA2,HBA1,HBB,TPT1,HBM,TMSB10
7.699915,18.904545,Reticulocyte,MALAT1,HBA2,HBB,HBA1,TMSB10,HBD,JUNB,TPT1
10.83526,-10.510095,Transitional B,IGLC2,CD79B,IGHM,IGLC3,TCL1A,RGS2,VPREB3,HLA-DRA
-11.3781595,-10.154587,CD8+ T naive,CD8B,CD8,CD8A,JUN,FOSB,NUCB2,FOS,HBA1
-15.37501,-2.7405767,CD4+ T naive,FOS,JUNB,TRBC1,MALAT1,TNFAIP3,JUN,BCL11B,IL7R
-2.4425392,-6.054618,CD8+ T CD57+ CD45RA+,CCL4,NKG7,CCL5,CD8B,MALAT1,ITGB1,CD8,GZMH
4.667065,19.262268,Reticulocyte,TPT1,MALAT1,HBD,HBM,HBB,HBA2,HBA1,TMSB10
-10.645519,-1.2238499,CD4+ T activated,CRIP1,IL7R,ITGB1,FOS,PCED1B-AS1,HLA-DRA,CD74,ARID5B
-12.724908,-3.4634745,CD4+ T naive,ARL4C,HBA1,TRBC1,MALAT1,HBD,HBB,HBA2,PRKCQ-AS1
-10.784906,-8.039253,CD8+ T naive,CD8B,CD8,CD8A,MALAT1,JUN,TPT1,JUNB,TRAC
-9.979229,-2.3316414,CD4+ T activated,FOS,JUN,GPR183,TRAC,MALAT1,CRIP1,TRBC2,FYB1
2.1592112,18.664257,Reticulocyte,HBD,MALAT1,TPT1,HBB,HBM,HBA2,HBA1,TMSB10
-12.311481,-2.5903625,CD4+ T activated,TRBC2,IL7R,DUSP2,MALAT1,JUNB,BCL11B,GPR183,TNFAIP3
5.0889354,19.585567,Reticulocyte,MALAT1,HBD,HBA2,TPT1,HBB,HBA1,TMSB10,AHSP
4.6232014,17.795324,Reticulocyte,MALAT1,HBB,HBA2,HBD,HBM,HBA1,TPT1,TMSB10
-3.0749233,12.460734,Erythroblast,HBD,HBM,CA1,AHSP,HBB,HBA2,PRDX2,TMSB10
8.330788,18.822723,Reticulocyte,MALAT1,HBA2,HBB,HBA1,TPT1,TMSB10,JUNB,HBM
2.2215898,17.098639,Reticulocyte,HBD,MALAT1,HBM,HBB,HBA2,AHSP,HBA1,TMSB10
3.1770802,17.9281,Reticulocyte,HBD,MALAT1,HBB,HBA2,HBA1,TMSB10,AHSP,TPT1
-12.290136,-2.477805,CD4+ T naive,AL499604.1,PRKCQ-AS1,JUNB,IL7R,SAT1,ANXA1,MAL,TRBC1
6.4666147,-12.329355,Naive CD20+ B IGKC-,IGLC3,HLA-DRA,IGHM,CD74,HLA-DRB1,HLA-DPB1,CD79A,IGHD
-12.369733,-10.23808,CD8+ T naive,CD8B,CD8,CD8A,FOSB,JUNB,NEAT1,DUSP2,AIF1
-10.046979,-4.3489695,CD4+ T activated,CRIP1,TRBC2,HBD,CD2,JUN,TRAC,ITGB1,CD3G
11.424757,-8.928801,Transitional B,TCL1A,IGHM,IGKC,CD24,HLA-DRA,CD79B,SOX4,VPREB1
-13.1937,-4.178035,CD4+ T naive,TRBC1,FOS,AL499604.1,MALAT1,FOSB,JUN,NOSIP,CRIP1
6.6475964,-13.218358,Naive CD20+ B IGKC-,IGHM,HLA-DRA,CD74,IGLC3,CD79A,HLA-DPB1,IGHD,TCL1A
-8.9842615,-9.746302,CD8+ T naive,CD8B,CD8,HBA1,MALAT1,HBB,FOS,NUCB2,IL7R
-10.918892,-2.2319393,CD4+ T activated,TRBC1,AL499604.1,MALAT1,BCL11B,ANXA1,CD69,TNFAIP3,TRAC
-1.8618807,11.206764,Erythroblast,HBM,AHSP,HBD,SLC4A1,HBB,SLC25A37,HBA1,HBA2
0.7299008,0.5388437,NK,GNLY,NKG7,GZMK,KLRB1,IRF1,CRIP1,ID2,TYROBP
14.429687,4.774931,CD14+ Mono,S100A9,LYZ,S100A8,CTSS,FCN1,TYROBP,PSAP,CST3
1.1795797,-1.8754771,NK,CCL4,NKG7,GZMB,GNLY,FGFBP2,GZMH,ZFP36,CCL5
13.727761,2.9367318,CD14+ Mono,CTSS,S100A9,LYZ,S100A8,PSAP,FCN1,FGL2,VCAN
7.515319,19.132683,Reticulocyte,MALAT1,TPT1,HBB,HBA2,HBA1,TMSB10,HBM,HBD
8.23086,-10.986345,Naive CD20+ B IGKC-,IGHM,HLA-DRA,CD74,CD79B,HLA-DRB1,MS4A1,IGLC2,HLA-DPB1
13.111494,5.1887045,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,VCAN,JUN,SAT1,AC020656.1
13.648851,5.482432,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,FCN1,VCAN,MNDA,AC020656.1
-3.3561735,-6.3230567,CD8+ T CD57+ CD45RA+,CCL5,NKG7,GNLY,GZMH,CCL4,ITGB1,CD8,CD8A
-11.615067,-11.932713,CD8+ T naive,CD8B,CD8,CD8A,FOS,AIF1,LINC02446,HBA1,HBA2
-9.198364,-0.96723413,CD4+ T activated,CRIP1,ITGB1,TRBC2,BCL11B,IL7R,GPR183,ANXA1,AHNAK
10.200392,-10.760732,Transitional B,IGLC3,CD79B,TCL1A,IGHM,HLA-DRA,VPREB3,RGS2,SOX4
7.0787144,-12.094997,Naive CD20+ B IGKC-,IGLC3,IGHM,HLA-DRA,CD79B,IGHD,CD74,TCL1A,HLA-DPB1
13.574275,5.545885,CD14+ Mono,S100A9,S100A8,LYZ,FCN1,CTSS,AC020656.1,VCAN,LST1
7.2476273,19.26421,Reticulocyte,MALAT1,HBA2,HBA1,HBB,TPT1,HBD,TMSB10,HBM
-12.519426,-5.5877857,CD4+ T naive,BCL11B,JUN,FOS,MALAT1,CD3G,H1FX,HBD,GPR183
6.447912,-13.062043,Naive CD20+ B IGKC-,IGLC3,HLA-DRA,IGHM,CD74,HLA-DRB1,HLA-DPB1,IGHD,CD79A
1.3205311,-1.7887549,NK,CCL4,NKG7,GNLY,GZMB,GZMH,FGFBP2,CST7,TYROBP
0.55216146,0.42896712,NK,GNLY,NKG7,IRF1,CRIP1,TNFAIP3,NEAT1,GZMB,HBD
-11.784287,-2.698784,CD4+ T naive,CRIP1,FOS,TNFAIP3,MALAT1,TRBC2,AHNAK,AL499604.1,GPR183
-9.529145,-1.1684525,CD4+ T activated,TRBC2,TNFAIP3,AL499604.1,HBA2,CRIP1,ARL4C,SAT1,BCL11B
-3.193962,17.061932,Normoblast,HBD,SLC4A1,SLC25A37,TPT1,HBM,HBA1,STOM,HBB
-10.304384,-11.503827,CD8+ T naive,CD8B,CD8,CD8A,LINC02446,JUN,HBA1,AIF1,HIST1H4C
1.1073165,-1.5011135,NK,CCL4,GNLY,GZMB,NKG7,FGFBP2,NEAT1,JUN,GZMH
-13.937567,-4.8748302,CD4+ T naive,TRBC1,HIST1H4C,FOS,HBD,SAT1,TPT1,CRIP1,JUNB
0.5723631,-1.4568646,NK,CCL4,NKG7,GNLY,FGFBP2,ID2,GZMH,NEAT1,GZMB
-11.5109215,-1.7776327,CD4+ T naive,ARL4C,GPR183,HIST1H4C,TRBC2,AL627171.2,NEAT1,HBA2,BCL11B
-5.6920147,11.881802,Erythroblast,HBM,HBD,HIST1H4C,AHSP,HBB,PRDX2,CA1,HBA2
13.78475,2.4889057,CD14+ Mono,S100A9,CTSS,S100A8,PSAP,LYZ,ZFP36,VCAN,FCN1
-14.926102,-3.0375001,CD4+ T naive,JUNB,SAT1,HIST1H4C,MALAT1,TRBC1,BCL11B,AL499604.1,GIMAP7
2.789987,18.252205,Reticulocyte,HBD,MALAT1,TPT1,HBB,HBA2,HBM,HBA1,TMSB10
-12.247575,-2.6908576,CD4+ T naive,MALAT1,IGLC1,BCL11B,TRBC2,JUN,AL499604.1,AIF1,IL7R
14.471968,4.531228,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,PSAP,VCAN,FCN1,LST1
-12.767973,-2.7884994,CD4+ T activated,TRBC1,MALAT1,BCL11B,CRIP1,CD3E,HBD,GPR183,YBX3
11.336798,-9.275532,Transitional B,CD79B,TCL1A,RGS2,VPREB3,IGHM,CD24,IGLC3,HLA-DRA
2.0216527,18.519009,Reticulocyte,HBD,MALAT1,HBM,HBB,HBA2,TPT1,HBA1,SLC25A37
-14.364988,-2.2475033,CD4+ T naive,MALAT1,HIST1H4C,BCL11B,SAT1,IL7R,PRKCQ-AS1,BCL2,PCED1B-AS1
-6.80077,-3.2873583,CD4+ T activated,KLRB1,CD2,HBD,HBA1,HBA2,IL7R,HIST1H4C,GZMK
-3.7694178,12.274904,Erythroblast,HBD,HBM,HBB,AHSP,HBA2,HBA1,CA1,HIST1H4C
11.840134,4.7194567,CD14+ Mono,LYZ,S100A9,S100A8,LGALS1,AC020656.1,SAT1,CST3,LST1
-12.069992,-2.796607,CD4+ T naive,HIST1H4C,MALAT1,BCL11B,ANXA1,AL499604.1,TSHZ2,YBX3,CD247
6.006469,18.573551,Reticulocyte,MALAT1,HBA2,HBB,HBD,HBA1,TPT1,TMSB10,HBM
-12.515852,-2.8517375,CD4+ T naive,HIST1H4C,SAT1,BCL11B,TNFAIP3,FOS,PCED1B-AS1,MAL,HIST1H1C
-9.555932,-10.387021,CD8+ T naive,CD8B,CD8,LINC02446,CD8A,CD3E,CD27,MALAT1,FOSB
-4.481951,11.559944,Erythroblast,HIST1H4C,HBD,HBM,HBB,HBA2,HBA1,MALAT1,AHSP
-10.352621,-11.56028,CD8+ T naive,CD8B,CD8,HBB,IL7R,NUCB2,AIF1,H1FX,TPT1
-14.024757,-3.8859537,CD4+ T activated,MALAT1,FOS,TNFAIP3,AL499604.1,TRAC,IL7R,HBM,TPT1
-12.397648,-10.283752,CD8+ T naive,CD8,KLRK1,CD8B,JUN,CD8A,LINC02446,NUCB2,HBA1
-11.272519,-2.1587088,CD4+ T activated,MALAT1,SAT1,GPR183,AL499604.1,IL7R,DUSP2,HBB,BCL11B
3.7613695,19.97544,Reticulocyte,HBD,MALAT1,TPT1,HBA2,HBB,HBA1,TMSB10,AHSP
-8.375929,-3.2641847,CD4+ T activated,FOS,JUN,IL7R,KLRB1,NEAT1,HBB,HBA1,FOSB
0.48644117,-0.37779027,NK,CCL4,GNLY,NKG7,AREG,GZMB,MALAT1,TYROBP,GZMK
13.557844,2.5601656,CD14+ Mono,S100A9,CTSS,LYZ,S100A8,FCN1,PSAP,FGL2,NEAT1
6.0689793,-12.863707,Naive CD20+ B IGKC-,IGHM,CD74,HLA-DRA,IGLC3,IGHD,CD37,HLA-DPB1,HLA-DRB1
-2.4753034,-6.1815233,CD4+ T activated,NKG7,CCL5,GZMH,CRIP1,GNLY,IRF1,ITGB1,TRAC
12.312338,2.6349053,CD14+ Mono,LYZ,S100A9,S100A8,SAT1,CTSS,VCAN,FCN1,NAMPT
6.1057363,18.457174,Reticulocyte,MALAT1,HBA2,HBB,HBA1,HBD,TPT1,HBM,TMSB10
-11.631886,-11.191896,CD8+ T naive,CD8B,CD8,KLRK1,JUN,HIST1H4C,CD8A,MALAT1,FOS
-11.434773,-11.072037,CD8+ T naive,CD8B,CD8,KLRK1,LINC02446,AIF1,CCL4,JUN,HIST1H4C
-8.41,-1.4619646,CD4+ T activated,FOS,MALAT1,TRBC1,SAT1,IL7R,KLRB1,CD8,HLA-DRA
0.022260964,17.407917,Normoblast,HBD,MALAT1,HBB,AHSP,HBM,TPT1,HBA2,TMSB10
7.1527357,-13.239456,Naive CD20+ B IGKC+,HLA-DRA,IGHM,IGKC,CD74,IGLC2,CD79A,HLA-DRB1,MS4A1
-10.684736,-11.788198,CD8+ T naive,CD8B,CD8,HBA1,FOSB,NUCB2,TRBC1,JUNB,CD8A
-11.785656,-2.6138558,CD4+ T activated,HIST1H4C,JUN,MALAT1,IGLC2,TRBC1,HBA1,CD69,HBB
-2.0627213,12.190353,Erythroblast,HBD,HBM,AHSP,HBB,CA1,HBA2,TMSB10,HBA1
0.4742512,-0.93336195,NK,CCL4,GNLY,NKG7,CCL5,TNFAIP3,TYROBP,GZMH,GZMB
1.1937367,-2.0569735,NK,CCL4,GNLY,NKG7,GZMB,GZMH,TYROBP,KLRB1,ARL4C
-5.022496,12.119994,Erythroblast,HBD,HBM,MALAT1,AHSP,HIST1H4C,HBB,HBA2,HBA1
11.402454,-9.336323,Transitional B,CD79B,IGHM,TCL1A,IGLC3,IGLC2,VPREB3,SOX4,IGLC1
14.052155,5.156883,CD14+ Mono,S100A9,S100A8,CTSS,LYZ,FCN1,PSAP,LST1,TYROBP
6.898548,-16.700054,Naive CD20+ B IGKC+,IGKC,HLA-DRA,CD74,IGHM,HLA-DRB1,CD79B,HLA-DPB1,CD79A
-9.873606,-0.7506931,CD4+ T activated,IL7R,FOS,CD69,MALAT1,ANXA1,FYB1,SAT1,CRIP1
-7.1906695,-1.6340418,CD4+ T activated,IL7R,TRBC2,TRAC,CITED2,CD69,HBA2,FOS,SAT1
14.173481,5.335044,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,TYROBP,FCN1,MNDA,LST1
1.2663825,-0.77030766,NK,NKG7,GNLY,FOS,KLRB1,TRDC,PLAC8,HBD,SAT1
-13.842157,-1.8692741,CD4+ T naive,JUNB,SAT1,BCL11B,TNFAIP3,MALAT1,AL499604.1,CRYBG1,PCED1B-AS1
14.166791,2.3704357,CD14+ Mono,CTSS,NEAT1,PSAP,S100A9,AIF1,LYZ,RGS2,TYROBP
-10.590847,-11.160902,CD8+ T naive,CD8B,CD8,LINC02446,MALAT1,KLRK1,HBA1,FOS,PDE3B
-9.867233,-10.962318,CD8+ T naive,CD8,CD8B,CD8A,KLF6,CD69,DNAJB1,TNFAIP3,JUNB
-12.558982,-4.0348244,CD4+ T naive,TRBC1,IL7R,JUNB,BCL11B,GPR183,TRAC,AL499604.1,CITED2
2.687272,19.30328,Reticulocyte,HBD,MALAT1,TPT1,HBB,HBA2,HBA1,HBM,TMSB10
-8.945113,-1.3926761,CD4+ T activated,CRIP1,HIST1H4C,IL7R,FOS,PCED1B-AS1,ITGB1,TRBC2,CD69
5.21294,18.892197,Reticulocyte,HBD,MALAT1,HBA2,HBB,TPT1,HBA1,HBM,TMSB10
-2.2596598,-6.300351,CD8+ T CD57+ CD45RA+,CCL5,NKG7,GNLY,GZMH,CCL4,CD8,CD8A,TRAC
5.5114098,20.765968,Reticulocyte,MALAT1,HBD,TPT1,HBB,HBA2,HBA1,TMSB10,ARL4A
-14.522216,-3.8499746,CD4+ T activated,TRBC1,MALAT1,JUNB,ITGB1,JUN,ID2,IL7R,FYB1
6.695812,-12.309082,Naive CD20+ B IGKC-,IGLC3,IGHM,HLA-DRA,CD74,IGHD,HLA-DPB1,HLA-DRB1,CD79A
-14.475041,-4.125671,CD4+ T activated,TRBC1,MALAT1,HIST1H4C,CITED2,HBA1,AL499604.1,HBD,H1FX
5.963097,-16.165558,Naive CD20+ B IGKC+,IGKC,HLA-DRA,CD74,IGHM,HLA-DRB1,HLA-DPB1,IGHD,JUN
11.88128,3.9513764,CD14+ Mono,S100A9,S100A8,LYZ,CTSS,FCN1,VCAN,AC020656.1,PSAP
-11.40538,-10.758722,CD8+ T naive,LINC02446,CD8,CD8B,CD8A,MALAT1,KLRK1,HBA2,HIST1H1D
8.3099785,18.877754,Reticulocyte,MALAT1,HBA2,HBB,TPT1,HBA1,TMSB10,JUNB,SNCA
5.6113014,18.265026,Reticulocyte,MALAT1,HBD,HBA2,HBB,HBA1,TMSB10,TPT1,AHSP
4.9468975,19.021639,Reticulocyte,MALAT1,HBD,HBA2,HBB,HBM,TPT1,HBA1,TMSB10
-12.422031,-3.5500364,CD4+ T naive,TRBC2,MALAT1,IL7R,BCL11B,HBA2,HBA1,ARL4C,TPT1
-10.606012,-10.097115,CD8+ T naive,CD8B,CD8,CD8A,JUN,HBA1,DNAJB1,HBB,CD3E
-11.979565,-10.4235935,CD8+ T naive,CD8B,CD8,TRBC2,CD8A,JUNB,IGLC3,NUCB2,ID2
-2.7433186,12.66782,Erythroblast,HBM,MALAT1,HBB,HBA2,HBD,HBA1,TMSB10,HEMGN
3.0506926,19.755653,Reticulocyte,HBD,MALAT1,TPT1,HBB,HBA2,HBM,HBA1,TMSB10
7.38861,-15.817331,Naive CD20+ B IGKC+,IGKC,HLA-DRA,CD74,IGHM,CD79A,HLA-DPB1,HLA-DRB1,NEAT1
1.3456669,-1.6853901,NK,CCL4,NKG7,GNLY,GZMH,KLRB1,LGALS1,FCER1G,CCL5
-7.2550983,-2.5165534,CD4+ T activated,IL7R,MALAT1,JUN,KLRB1,ID2,DDIT4,CCL5,CRIP1
-13.594896,-3.3182316,CD4+ T naive,TNFAIP3,AL499604.1,SAT1,TPT1,JUNB,JUN,IL7R,MALAT1
14.407919,2.203628,CD14+ Mono,NEAT1,CTSS,PSAP,IFI30,HLA-DRA,NAMPT,FGL2,JUN
6.301589,-16.324282,Naive CD20+ B IGKC+,IGKC,IGHM,CD74,HLA-DRA,HLA-DRB1,IGHD,CD37,TCL1A
